"_id","text","tweet_id","created_at","user_location","user_name","retweets","search_term"
"ObjectId(""5e45894d827e802d5a5de4c6"")","'#China\n#Wuhan \n#WuhanPneumonia \n#coronavirus \n#outbreak \n#zoonosis \n\nhttps://t.co/KhocGJlKSx'","1215701138885967874","Fri Jan 10 18:25:12 +0000 2020","None","SergeBreysse","0","#coronavirus"
"ObjectId(""5e45894d827e802d5a5de4c7"")","'@DebsHawkes @UniofNottingham It might be, but who am I to doubt the Chinese authorities; if they think #Coronavirus… https://t.co/GDqbq6WUH9'","1215699485902372864","Fri Jan 10 18:18:38 +0000 2020","Nottingham UK","JonathanKBall","0","#coronavirus"
"ObjectId(""5e45894d827e802d5a5de4e2"")","'@WHO advice for international travel and trade in relation to the outbreak of #pneumonia caused by a new… https://t.co/KWSTVAYMfv'","1215696309291835392","Fri Jan 10 18:06:01 +0000 2020","Geneva, Switzerland","kandelnirmal","0","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de4f2"")","'Mystery Chinese #virus: How worried should we be?\n\nA mystery virus - previously unknown to science - is causing sev… https://t.co/pWxPsbEBJK'","1215689361615990790","Fri Jan 10 17:38:24 +0000 2020","#Newcastle Upon Tyne, England","andrewwcox","0","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de4fa"")","""Wuhan pneumonia outbreak: Mystery illness 'caused by coronavirus' - BBC News https://t.co/anUtFw6YmX #Virus #Outbreak #CoronaVirus""","1215685550054625281","Fri Jan 10 17:23:16 +0000 2020","Shhhh","Da_Show_Stopper","0","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de4fc"")","'World Health Organization on LinkedIn: #coronavirus https://t.co/MTSr9mgDjt'","1215682987167244291","Fri Jan 10 17:13:05 +0000 2020","România","MariaNeagu8","0","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de503"")","'Correcte...no news in this case, good news? Si no actualitzen perque no hi ha més casos, vol dir que la font origin… https://t.co/S6JhM18oRl'","1215681314751483907","Fri Jan 10 17:06:26 +0000 2020","BCN-Catalunya","XavierAbadMdG","1","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de50c"")","'WHO Statement Regarding Cluster of Pneumonia Cases in Wuhan, China https://t.co/uYPDTOEQfN #coronavirus'","1215678798047432709","Fri Jan 10 16:56:26 +0000 2020","Wuhan & Naranjito","mrjohelpadilla","0","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de511"")","'Les #Coronavirus         https://t.co/jkQcPDgnwD'","1215676007212113920","Fri Jan 10 16:45:20 +0000 2020","France","Azeria64Azeria","0","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de512"")","'Nice news piece on our @NatureComms paper by @UNCpublichealth. Thanks for the support! We♥️ coronavirus #rendezvous… https://t.co/wA945WUNjP'","1215675964400648192","Fri Jan 10 16:45:10 +0000 2020","Chapel Hill, NC","timothysheahan","3","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de513"")","'@WHO advice for international travel and trade in relation to the #outbreak of #pneumonia caused by a new… https://t.co/V7kHTXJx61'","1215675465370886149","Fri Jan 10 16:43:11 +0000 2020","London, England","aisling_vaughan","0","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de517"")","'.@NatureComms: Comparative therapeutic efficacy of remdesivir and combination lopinavir, ritonavir, and interferon… https://t.co/mbp3uT4pnK'","1215673135493603329","Fri Jan 10 16:33:56 +0000 2020","Washington, D.C., U.S.A.","greg_folkers","1","#coronavirus"
"ObjectId(""5e45895b827e802d5a5de519"")","'#pneumonie #Coronavirus #Wuhan https://t.co/KPdvd0ZZ22'","1215672239162626048","Fri Jan 10 16:30:22 +0000 2020","France","Azeria64Azeria","0","#coronavirus"
"ObjectId(""5e45895c827e802d5a5de51a"")","""#CoronaVirus or not? Wishing all those affected in China a safe recovery. @UniofNottingham's @JonathanKBall comment… https://t.co/bu7DnSbeDN""","1215671283716972544","Fri Jan 10 16:26:34 +0000 2020","London","DebsHawkes","0","#coronavirus"
"ObjectId(""5e45895c827e802d5a5de51b"")","'Make sure our government, health org and airport be vigilant letting people from china and other asian countries to… https://t.co/plyKtUKxyE'","1215670981865295873","Fri Jan 10 16:25:22 +0000 2020","California ","queenhotpink","0","#coronavirus"
"ObjectId(""5e45895c827e802d5a5de529"")","'Throwback Friday.\n\nThe first project that brought me into the world of #sars #coronavirus.\n\nwas praying for a spike… https://t.co/SE8oRONwd9'","1215664064526860290","Fri Jan 10 15:57:53 +0000 2020","Hong Kong","hayesluk","1","#coronavirus"
"ObjectId(""5e45895c827e802d5a5de534"")","'https://t.co/Tx9cIJ4xjz - Pas de nouvelle épidémie de SRAS en Chine, mais un nouveau coronavirus identifié… https://t.co/Vma8Htl0RR'","1215657282387746818","Fri Jan 10 15:30:56 +0000 2020","Paris, France","jimweb","2","#coronavirus"
"ObjectId(""5e45895c827e802d5a5de53f"")","'@statnews @WHO @CDCgov @ECDC_EU The #Wuhan Municipal Health Commission has not posted an update on the #pneumonia/… https://t.co/AG313F2Hku'","1215652298401230848","Fri Jan 10 15:11:08 +0000 2020","Baltimore, MD","Outbreaks101","0","#coronavirus"
"ObjectId(""5e45895c827e802d5a5de540"")","'Meanwhile reference labs like ours too @gcevd are left fiddling with Pan-CoV assays of unknown sensitivity &amp; specif… https://t.co/7BQO4RFV0T'","1215651717074890752","Fri Jan 10 15:08:49 +0000 2020","Genf, Schweiz","EckerleIsabella","5","#coronavirus"
"ObjectId(""5e45895c827e802d5a5de545"")","'Completely agree! Scientific publications and public health should not go in opposite directions. High quality publ… https://t.co/EhAjRUynFx'","1215650442446876675","Fri Jan 10 15:03:45 +0000 2020","Genf, Schweiz","EckerleIsabella","2","#coronavirus"
"ObjectId(""5e45895c827e802d5a5de546"")","'WHO does not recommend any specific measures for travelers and advises against any travel or trade restrictions on… https://t.co/VFuvLdeCLP'","1215650232760926209","Fri Jan 10 15:02:55 +0000 2020","New York City","StanislavSaling","0","#coronavirus"
"ObjectId(""5e45895c827e802d5a5de549"")","'Great expert perspectives from @MarionKoopmans, @Virology_Bonn, @PeterDaszak, Malik Peiris, Linfa Wang, &amp; others in… https://t.co/8hUaY27vrF'","1215649448291917824","Fri Jan 10 14:59:48 +0000 2020","New York","EpsteinJon","10","#coronavirus"
"ObjectId(""5e458968827e802d5a5de552"")","'READ THAT!\nA new #coronavirus in #Wuhan #China ??\n\n Worrying? Time will tell...\n\nFrom @JamesTGallagher\n@BBCWorld\nWi… https://t.co/vwgf6s2HLK'","1215643361534795776","Fri Jan 10 14:35:37 +0000 2020","None","SergeBreysse","0","#coronavirus"
"ObjectId(""5e458968827e802d5a5de553"")","'@JeremyFarrar @AmeshAA There is still a possibility of mild cases that go undetected, especially in a background of… https://t.co/j5MGoBBq9A'","1215643217724690432","Fri Jan 10 14:35:03 +0000 2020","Genf, Schweiz","EckerleIsabella","0","#coronavirus"
"ObjectId(""5e458968827e802d5a5de55e"")","'‼️ La historia se repite: ¿Un nuevo #coronavirus en #China?\nLos coronavirus de animales que ""saltan"" al ser humano.… https://t.co/DSaKHgNVsv'","1215640707156914177","Fri Jan 10 14:25:04 +0000 2020","España","ParaMicroBio","14","#coronavirus"
"ObjectId(""5e458968827e802d5a5de564"")","'China has a new SARS-like virus — how serious is it? This is a great question. https://t.co/co6PbPUPI6 #SARS #coronavirus #publichealth'","1215637921023365120","Fri Jan 10 14:14:00 +0000 2020","Pennsylvania, USA","rbarishansky","0","#coronavirus"
"ObjectId(""5e458968827e802d5a5de569"")","'„Wir brauchen einen disziplinenübergreifenden „One Health“-Ansatz, der die systemischen Zusammenhänge von Mensch, T… https://t.co/j8Mho7ozgs'","1215636726850510848","Fri Jan 10 14:09:15 +0000 2020","Köln/Butzbach","wirsindtierarzt","2","#coronavirus"
"ObjectId(""5e458968827e802d5a5de570"")","'Public Health #England is aware of a reported outbreak of a novel #coronavirus in #Wuhan City #China… https://t.co/25LX2GOHDJ'","1215632866618630150","Fri Jan 10 13:53:55 +0000 2020","Houston, TX","donaldhackett","0","#coronavirus"
"ObjectId(""5e458968827e802d5a5de580"")","""A new virus related to SARS is the culprit in China's mysterious pneumonia outbreak, scientists say… https://t.co/Xmu0zAYDbQ""","1215628813989642240","Fri Jan 10 13:37:49 +0000 2020","None","HideakiHatta","0","#coronavirus"
"ObjectId(""5e458968827e802d5a5de58b"")","'Comments from @PHE_uk on the #Wuhan #pneumonia #coronavirus outbreak\n\n""Based on the available evidence, the risk to… https://t.co/11TTnnMYZ1'","1215623938480443393","Fri Jan 10 13:18:26 +0000 2020","London, England","aisling_vaughan","3","#coronavirus"
"ObjectId(""5e458969827e802d5a5de599"")","'.@WHOWPRO: Chinese authorities have made a preliminary determination of the cause of #pneumonia in Wuhan as a novel… https://t.co/BBoaWzZZC8'","1215617890428256257","Fri Jan 10 12:54:24 +0000 2020","Washington DC USA ","CofHEQ","0","#coronavirus"
"ObjectId(""5e458969827e802d5a5de5a1"")","'🇬🇧 alerta que aunque ir a #Wuhan aún es de un riesgo bajo para contraer el #coronavirus nuevo y  que se tomen las p… https://t.co/0V0AnbT9Yo'","1215614375169536001","Fri Jan 10 12:40:26 +0000 2020","Wuhan & Naranjito","mrjohelpadilla","0","#coronavirus"
"ObjectId(""5e458976827e802d5a5de5b2"")","'Take a peek behind the schemes @Baric_Lab @timothysheahan #SARS #MERS #coronavirus #antivirals https://t.co/rwoYRPUJWy'","1215610148430983168","Fri Jan 10 12:23:38 +0000 2020","Nashville, TN","DenisonLab","0","#coronavirus"
"ObjectId(""5e458976827e802d5a5de5bc"")","'Taiwan classe le nouveau coronavirus de Wuhan (Chine) comme maladie infectieuse de catégorie 5… https://t.co/ynaiRstIUa'","1215608849811431424","Fri Jan 10 12:18:29 +0000 2020","Taipei city, Taiwan","RadioTaiwan_Fra","2","#coronavirus"
"ObjectId(""5e458976827e802d5a5de5c0"")","'#coronavirus #healthcare https://t.co/7YHwhMtrEe'","1215608481857691649","Fri Jan 10 12:17:01 +0000 2020","Sydney, New South Wales","MohammedOwaisQH","0","#coronavirus"
"ObjectId(""5e458976827e802d5a5de5df"")","'The story behind our @Baric_Lab  @DenisonLab latest emerging coronavirus antiviral paper @NatureComms. Cool pics. A… https://t.co/UtPtdiAdDj'","1215597578416525312","Fri Jan 10 11:33:42 +0000 2020","Chapel Hill, NC","timothysheahan","6","#coronavirus"
"ObjectId(""5e458976827e802d5a5de5e3"")","'Our timely new pub on a broad-spectrum antiviral for emerging coronavirus. Took a village @DenisonLab @Baric_Lab… https://t.co/vsXoBiBcPv'","1215596478229622785","Fri Jan 10 11:29:19 +0000 2020","Chapel Hill, NC","timothysheahan","51","#coronavirus"
"ObjectId(""5e458976827e802d5a5de5e9"")","'Los #coronavirus de animales que ""saltan"" al ser humano\n\npor @microBIOblog\n\nhttps://t.co/EQfjA6G31X'","1215596264156553216","Fri Jan 10 11:28:28 +0000 2020","España","SEMicrobiologia","33","#coronavirus"
"ObjectId(""5e458976827e802d5a5de5ea"")","'Following 59 cases of mysterious #pneumonia in the city of Wuhan,  it has been reported that Chinese scientists bel… https://t.co/IH3nHxff34'","1215595892897722368","Fri Jan 10 11:27:00 +0000 2020","None","IDHubFSG","5","#coronavirus"
"ObjectId(""5e458976827e802d5a5de5ff"")","'Primer cas descrit el 12 de desembre i darrer cas el dia 29. Mercat #seafood #Wuhan tancat el 30 o 31 i descontamin… https://t.co/AKMDW0Am5N'","1215586339531493376","Fri Jan 10 10:49:02 +0000 2020","BCN-Catalunya","XavierAbadMdG","0","#coronavirus"
"ObjectId(""5e458976827e802d5a5de602"")","'WHO Statement Regarding Cluster of Pneumonia Cases in Wuhan, China. \nHopefully no new pandemic. \n\n#epidemiology… https://t.co/lNz17MIyEI'","1215585622221623297","Fri Jan 10 10:46:11 +0000 2020","Austria","alfredfischer17","1","#coronavirus"
"ObjectId(""5e458976827e802d5a5de606"")","'Amb 59 (?) casos i un unic epicentre (descrit) ara mateix, el mercat de #seafood (on també es venia aviram i mamífe… https://t.co/mBD6CvdyiB'","1215584048510373888","Fri Jan 10 10:39:56 +0000 2020","BCN-Catalunya","XavierAbadMdG","0","#coronavirus"
"ObjectId(""5e458976827e802d5a5de610"")","'Chinese scientists obtain genetic sequence of mysterious virus,...\nPer mi la frase interessant és: ""Earlier stateme… https://t.co/HgIBYaxtL8'","1215583111502757888","Fri Jan 10 10:36:12 +0000 2020","BCN-Catalunya","XavierAbadMdG","1","#coronavirus"
"ObjectId(""5e458976827e802d5a5de614"")","'@WHO @WHOWPRO Maintain a healthy lifestyle. Exercise. It improves immunity. #coronavirus'","1215581983138410496","Fri Jan 10 10:31:43 +0000 2020","Sydney, New South Wales","MohammedOwaisQH","0","#coronavirus"
"ObjectId(""5e458984827e802d5a5de61a"")","""Ara, amb aquest #coronavirus estem més a prop d'un #MERS, que no d'un #SARS. Sembla mostrar baixa capacitat de prop… https://t.co/Kia7zhX8j8""","1215580075183177729","Fri Jan 10 10:24:08 +0000 2020","BCN-Catalunya","XavierAbadMdG","0","#coronavirus"
"ObjectId(""5e458984827e802d5a5de61e"")","'El resum del que posa aquest #riskassessment sobre la #peumonia de #Wuhan, amb #coronavirus implicat seria:\n-Baix r… https://t.co/rcuxBxy8Dn'","1215579186599014401","Fri Jan 10 10:20:37 +0000 2020","BCN-Catalunya","XavierAbadMdG","1","#coronavirus"
"ObjectId(""5e458984827e802d5a5de620"")","""Précisions sur l' émergence d'un nouveau #coronavirus à #Wuhan (Chine)                                  #pneumonia https://t.co/Xsfy1Us63Q""","1215578681709559808","Fri Jan 10 10:18:36 +0000 2020","France","Azeria64Azeria","0","#coronavirus"
"ObjectId(""5e458984827e802d5a5de62b"")","""Sense estar d'acord amb això de NOU #coronavirus, pq és segur un virus circulant en animals des de fa anys, q ha sa… https://t.co/SfnzSInpR1""","1215576238288461824","Fri Jan 10 10:08:54 +0000 2020","BCN-Catalunya","XavierAbadMdG","0","#coronavirus"
"ObjectId(""5e458984827e802d5a5de632"")","'La historia se repite: ¿un nuevo #coronavirus en China?\nhttps://t.co/Tr1yFIHNyo via @IyC_es https://t.co/Y1aTMUO2kD'","1215573849548500992","Fri Jan 10 09:59:24 +0000 2020","España","microBIOblog","54","#coronavirus"
"ObjectId(""5e458984827e802d5a5de634"")","'Novel coronavirus is an emerging disease that organizations need to monitor: https://t.co/8PXh4qSM2Q #pandemicplanning #coronavirus'","1215571511412699137","Fri Jan 10 09:50:07 +0000 2020","UK","continuitycent","1","#coronavirus"
"ObjectId(""5e458984827e802d5a5de647"")","'@hohocho @klustout @WHO You mean to say the #pneumonia ? \nOr the so-called #WuhanPneumonia ? \n\nBtw;\nWho came up w ""… https://t.co/3XaqTtFycI'","1215562035846475781","Fri Jan 10 09:12:28 +0000 2020","None","luncheonham","0","#coronavirus"
"ObjectId(""5e458984827e802d5a5de64d"")","""Really key point on the #Wuhan outbreak: we don't know for sure the new #coronavirus is the cause… https://t.co/gg6Ulr6AEj""","1215560793732845568","Fri Jan 10 09:07:31 +0000 2020","Vienna, Austria","juliaoftoronto","0","#coronavirus"
"ObjectId(""5e458984827e802d5a5de651"")","'Epidemia misteriosa in Cina, la causa è un nuovo coronavirus\nhttps://t.co/X3pT3qCp5T @Corriere #medicina #salute… https://t.co/V3s7RRDjnz'","1215558961912590337","Fri Jan 10 09:00:15 +0000 2020","Prato, Toscana","radioitaliacina","0","#coronavirus"
"ObjectId(""5e458984827e802d5a5de652"")","'Preliminary results of sequencing and Electron Microscopy imply that a new Coronavirus may contribute to the recent… https://t.co/BRNh9H3rX5'","1215558841888210950","Fri Jan 10 08:59:46 +0000 2020","Sydney","Howard__Yim","0","#coronavirus"
"ObjectId(""5e458984827e802d5a5de655"")","'Otro factor a tener en cuenta del nuevo chino #coronavirus es que parece no ser detectado con los equipos de diagnó… https://t.co/cEGjozUiG9'","1215556833122881536","Fri Jan 10 08:51:47 +0000 2020","None","DrLejarazu","6","#coronavirus"
"ObjectId(""5e458984827e802d5a5de663"")","'Initial information about the cases of pneumonia in #Wuhan #China provided by Chinese authorities last week pointed… https://t.co/ZHftc9ATHc'","1215552422006882304","Fri Jan 10 08:34:15 +0000 2020","Istanbul, Turkey","Anatolia_G","0","#coronavirus"
"ObjectId(""5e458984827e802d5a5de66c"")","'Así se transmiten los #coronavirus #MERS #zoonosis #lechecruda https://t.co/1sVoUwl9Fl'","1215550933008035840","Fri Jan 10 08:28:20 +0000 2020","España","microBIOblog","132","#coronavirus"
"ObjectId(""5e458984827e802d5a5de66d"")","'@acubiz \n#coronavirus\n#pneumonia \nhttps://t.co/WtFbMEVSM0'","1215550308064980992","Fri Jan 10 08:25:51 +0000 2020","None","JeannetteLim7","0","#coronavirus"
"ObjectId(""5e458993827e802d5a5de67c"")","'@BatResearch @MarcelAMller @vmcorman @ChariteBerlin @kakape Yes but while designing primers you can still already s… https://t.co/3NiSB3ByGt'","1215539287070068736","Fri Jan 10 07:42:04 +0000 2020","Genf, Schweiz","EckerleIsabella","1","#coronavirus"
"ObjectId(""5e458993827e802d5a5de67e"")","'Oh yes...here we go again. Another emerging virus made it to the headlines. Relax though. Some good old steps can p… https://t.co/D8eXCV2g7u'","1215538847238328320","Fri Jan 10 07:40:19 +0000 2020","Manila, Philippines","gonnabedess","70","#coronavirus"
"ObjectId(""5e458993827e802d5a5de682"")","'Chine: l’épidémie de pneumonie serait due à un coronavirus encore inconnu https://t.co/PN8RnwPZ9W #Virologie #coronavirus'","1215533978935009280","Fri Jan 10 07:20:58 +0000 2020","Amiens, Picardie","AVirologie","1","#coronavirus"
"ObjectId(""5e458993827e802d5a5de689"")","'LATEST: New #virus may be the cause behind the outbreak of #pneumonia in CHINA: Scientists working on identifying t… https://t.co/YOMqCRjrWh'","1215531103483617280","Fri Jan 10 07:09:33 +0000 2020","None","kakmidah","0","#coronavirus"
"ObjectId(""5e458993827e802d5a5de68a"")","""A new #coronavirus discovered in #china. Let's hope it turns out to be one of those come and go ones 😬🙏… https://t.co/yRbcXuJRnb""","1215531017525760000","Fri Jan 10 07:09:12 +0000 2020","UK","mskadu","0","#coronavirus"
"ObjectId(""5e458993827e802d5a5de693"")","'The novel Coronavirus in Wuhan, China: (google translate) pneumonia: &gt;90% fever, 80% dry cough, &gt;20% chest tightnes… https://t.co/85DdhLnWHv'","1215528834839318529","Fri Jan 10 07:00:32 +0000 2020","Kingdom of Saudi Arabia","YaseenarabiYa","2","#coronavirus"
"ObjectId(""5e458993827e802d5a5de696"")","'PSA on #coronavirus https://t.co/wPkKmpXA7E'","1215528001145724931","Fri Jan 10 06:57:13 +0000 2020","None","KevinKwangCNA","0","#coronavirus"
"ObjectId(""5e458993827e802d5a5de6a1"")","'Protect yourself &amp; reduce risk from #coronavirus infection:\n👏🏽Hand hygiene\n🤧Cover mouth &amp; nose when coughing &amp; snee… https://t.co/yYAxGuIstQ'","1215525739048493056","Fri Jan 10 06:48:14 +0000 2020","Manila, Philippines","WHOWPRO","50","#coronavirus"
"ObjectId(""5e458993827e802d5a5de6a8"")","'#WuhanPneumonia is identified to be caused by a #new #coronavirus !https://t.co/6frn4aiKJb'","1215521818074931201","Fri Jan 10 06:32:39 +0000 2020","Berlin, Germany","Vetrasheed","0","#coronavirus"
"ObjectId(""5e458993827e802d5a5de6a9"")","'Neuartiger Virustyp soll rätselhafte Lungenkrankheit auslösen #China #Wuhan #Coronavirus #Lungenkrankheit https://t.co/N2BrBqXXTr'","1215521489677623302","Fri Jan 10 06:31:21 +0000 2020","Wien","CollinCoel","0","#coronavirus"
"ObjectId(""5e458993827e802d5a5de6cf"")","""China's #WuhanPneumonia #coronavirus\n\n“A cluster of patients with an unusual respiratory infection is a worry. The… https://t.co/wy96oBoaqA""","1215504003024347137","Fri Jan 10 05:21:51 +0000 2020","Paris, France","MicrobesInfect","25","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de6ee"")","'It appears a new lung illness found on a fishmarket @china: corona virus related to SARS-virus\n@COPDFoundation… https://t.co/RoJdZbPGXh'","1215485189964599296","Fri Jan 10 04:07:06 +0000 2020","Vandaag hier, morgen elders.","Bijzonderheid","1","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de709"")","'📌 #Pneumonia #Coronavirus https://t.co/gu6hrgNMnq'","1215474337551024130","Fri Jan 10 03:23:59 +0000 2020","None","1nceinabluemood","0","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de70d"")","'Une mystérieuse maladie en #Chine attribuée au nouveau #coronavirus de la famille du #SRAS https://t.co/jBdkOQOO09 https://t.co/OzG1m3HmLn'","1215470599138611200","Fri Jan 10 03:09:07 +0000 2020","None","Crumpemag","0","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de712"")","'Strong emoji game from the @WHO as it issues health guidelines to limit the spread of the new #coronavirus (aka… https://t.co/6NHPJ0Q2RA'","1215469431343570944","Fri Jan 10 03:04:29 +0000 2020","Hong Kong","klustout","8","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de71e"")","'【#咁都關一國兩制事 😒 #家陣畀人累呀 】#武漢 不明病毒肺炎 (不明 #武肺)，武漢返香港出現病徵 (註1) 累計個案續上升，昨午到今日中午再多10宗，8日累計有48宗。\n\n#journesis #hku #香港大學… https://t.co/7gbZccGPLU'","1215464485466411009","Fri Jan 10 02:44:50 +0000 2020","Hong Kong","journesis","28","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de721"")","'Novel coronaviruses emerge periodically, as we have seen. SARS emerged in 2002 and MERS emerged in 2012.Several kno… https://t.co/mBETpsGjz4'","1215462054804574210","Fri Jan 10 02:35:10 +0000 2020"," Hindustan🇮🇳","shatrughan100","1","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de722"")","'Some coronaviruses cause less-severe disease, some more severe. Some transmit easily from person to person, while others don’t.\n#coronavirus'","1215461778785697794","Fri Jan 10 02:34:04 +0000 2020"," Hindustan🇮🇳","shatrughan100","0","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de724"")","'Coronaviruses are a large family of viruses that are known to cause illness ranging from the common cold to more se… https://t.co/ZkRyW7ap4B'","1215461443761508352","Fri Jan 10 02:32:45 +0000 2020"," Hindustan🇮🇳","shatrughan100","0","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de727"")","'We seem to have a new emerging infectious disease. A #coronavirus seems to be causing the #outbreak of #pneumonia i… https://t.co/3SkEgVt4Jx'","1215458909130981376","Fri Jan 10 02:22:40 +0000 2020","Canberra, Australia","sanj971","2","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de72f"")","'#Chinese Officials Confirm Latest Health Crisis Caused By #SARS-Like #Coronavirus | Zero Hedge https://t.co/pgtOi8s5qK'","1215455823394234368","Fri Jan 10 02:10:25 +0000 2020","Aparecida de Goiânia, Brasil","coimbrafiho","1","#coronavirus"
"ObjectId(""5e4589a7827e802d5a5de730"")","'Científicos alarmados por misterioso nuevo virus chino\nhttps://t.co/V8wRq97Uu1\n#357News #NoticiasACN #9Ene #Ciencia… https://t.co/N11948AjKO'","1215455349907607552","Fri Jan 10 02:08:32 +0000 2020","Venezuela","357News","0","#coronavirus"
"ObjectId(""5e4589b2827e802d5a5de74d"")","'2 weeks before millions of Chinese travellers hit the road for #LunarNewYear, health officials across Asia are scra… https://t.co/GUne8nkXen'","1215443587082539009","Fri Jan 10 01:21:47 +0000 2020","Paris, France","MicrobesInfect","3","#coronavirus"
"ObjectId(""5e4589b2827e802d5a5de758"")","'#Coronavirus  #Wuhan #pneumonia https://t.co/OsMXgrw3Rc'","1215439395966332929","Fri Jan 10 01:05:08 +0000 2020"," USA","marykingsley11","0","#coronavirus"
"ObjectId(""5e4589b2827e802d5a5de760"")","'@WHOIndonesia @WHO @WHOSEARO @WHOWPRO @WHOTimorLeste @WHOSriLanka @WHOThailand @WHOMaldives @UNinIndonesia Perkemba… https://t.co/Gn7iYgzxpU'","1215434764041080833","Fri Jan 10 00:46:44 +0000 2020","Jakarta Capital Region","SafeTravel10","0","#coronavirus"
"ObjectId(""5e4589b2827e802d5a5de771"")","'https://t.co/qih5Qzmd7A @medwma @IMAIndiaOrg @CMAAO1 #chinapneumonia #coronavirus'","1215430352891572225","Fri Jan 10 00:29:12 +0000 2020","India","DrKKAggarwal","0","#coronavirus"
"ObjectId(""5e4589b2827e802d5a5de773"")","'As someone who has lived, studied, and worked in China over the past two decades, some of the perspectives on… https://t.co/guRW4wQy15'","1215428693377667073","Fri Jan 10 00:22:36 +0000 2020","Australian in DC & NYC","alexandraphelan","3","#coronavirus"
"ObjectId(""5e4589b2827e802d5a5de774"")","""Let's hope that #pneumonia-like virus, possibly a new #coronavirus strain, in #Wuhan, China never makes its way to… https://t.co/wGsp1NH2XO""","1215428074583576581","Fri Jan 10 00:20:09 +0000 2020","Washington","DonnaYoungDC","1","#coronavirus"
